,id,title,thumbnail,short_description,game_url,genre,platform,publisher,developer,release_date,profile_url,release_year
186,72,Krosmaga,https://www.mmobomb.com/g/72/thumbnail.jpg,"Cards and cuteness collide in Krosgama, a free-to-play CCG/board game from the makers of Dofus and Wakfu. The gods of Dofus are bored and looking for a new game to play, and so they've created Krosgama to pass the time.",https://www.mmobomb.com/open/krosmaga,Card Game,PC (Windows),Ankama Games,Ankama Studio,2017-04-12,https://www.mmobomb.com/krosmaga,2017
187,355,Chronicles of Eidola,https://www.mmobomb.com/g/355/thumbnail.jpg,"Embark on an epic adventure with revolutionary graphics and gameplay in Chronicles of Eidola, a free-to-play, turn-based browser MMORPG from AMZGame! CoE uses a new 3-D engine to render its colorful characters, spell and weapon effects, and ferocious monsters in stunning detail.",https://www.mmobomb.com/open/chronicles-of-eidola,MMORPG,Web Browser,AMZ Games,AMZ Games,2017-04-10,https://www.mmobomb.com/chronicles-of-eidola,2017
188,77,Revelation Online,https://www.mmobomb.com/g/77/thumbnail.jpg,"Soar over a vast and colorful world in Revelation Online, NetEase and My.com's far-reaching free-to-play MMO inspired by Asian designs. You'll spend much of your time in the air, whether utilizing your character's wings or flying mounts, exploring the vast and open world of Nuanor and experiencing a wide range of content options.",https://www.mmobomb.com/open/revelation-online,MMORPG,PC (Windows),My.com,NetEase,2017-03-06,https://www.mmobomb.com/revelation-online,2017
189,87,MU Legend,https://www.mmobomb.com/g/87/thumbnail.jpg,"Fight against the God of Destruction in Mu Legend, the free-to-play action RPG follow-up to Webzen's popular Mu Online. The attempt to hide evil in a human body failed, causing death and destruction on a massive scale.",https://www.mmobomb.com/open/mu-legend,MMORPG,PC (Windows),VALOFE,VALOFE,2017-03-23,https://www.mmobomb.com/mu-legend,2017
190,421,Therian Saga,https://www.mmobomb.com/g/421/thumbnail.jpg,"Therian Saga is a free to play browser-based sandbox MMORPG with strategy elements where players create a unique character to explore, hunt, train, and craft. Therian Saga is not your typical role-playing game, this browser MMORPG, published by Gameforge AG, offers turn-based combat, a complex crafting system, a task-based queue system and Dungeons and Dragons-inspired dungeon crawling.",https://www.mmobomb.com/open/therian-saga,MMORPG,"PC (Windows), Web Browser",Gameforge,Virtys,2017-03-27,https://www.mmobomb.com/therian-saga,2017
191,557,Mars Tomorrow,https://www.mmobomb.com/g/557/thumbnail.jpg,"Explore the Red Planet and save humanity in Mars Tomorrow, a free-to-play browser simulation game from Gamefabrik and Bytro Labs.",https://www.mmobomb.com/open/mars-tomorrow,Strategy,Web Browser,Bytro Labs,Gamefabrik,2017-02-14,https://www.mmobomb.com/mars-tomorrow,2017
192,69,Cabals: Card Blitz,https://www.mmobomb.com/g/69/thumbnail.jpg,"Jump into zany, fast-paced action with Cabals: Card Blitz, a free-to-play CCG with autoplay capability and lightning-fast battles. Select your band of rugged and diverse heroes for your deck and watch them go into action against your opponent.",https://www.mmobomb.com/open/cabals-card-blitz,Card Game,PC (Windows),BISBOG SA,Kyy Games,2017-02-08,https://www.mmobomb.com/cabals-card-blitz,2017
193,82,Line of Sight,https://www.mmobomb.com/g/82/thumbnail.jpg,"Shotguns and sorcery collide in Line of Sight, an unconventional free-to-play first-person shooter from BlackSpot Entertainment and Game & Game. When conventional weapons aren't enough, take down your enemies with fireballs and tornadoes.",https://www.mmobomb.com/open/line-of-sight,Shooter,PC (Windows),BlackSpot Entertainment,BlackSpot Entertainment,2017-01-31,https://www.mmobomb.com/line-of-sight,2017
194,83,Heavy Metal Machines,https://www.mmobomb.com/g/83/thumbnail.jpg,"Kick it into high gear with Heavy Metal Machines, a free-to-play title that fuses racing and MOBA gameplay into a fast-paced, high-octane blend of strategy and mayhem! Following the apocalypse, crazed warriors play a dangerous game of chicken, tricking out their vehicles to deliver a bomb to their opponents' base.",https://www.mmobomb.com/open/heavy-metal-machines,MOBA,PC (Windows),Hoplon,Hoplon,2017-01-31,https://www.mmobomb.com/heavy-metal-machines,2017
195,343,Dragon Awaken,https://www.mmobomb.com/g/343/thumbnail.jpg,"Awaken your inner dragon in Dragon Awaken, a free-to-play browser MMORPG where you take on the powers of a dragon to defend your kingdom! Level up your character, face challenging dungeons, earn mounts, and -- most of all -- harness the power of a dragon!",https://www.mmobomb.com/open/dragon-awaken,MMORPG,Web Browser,Proficient city,Game Hollywood,2017-01-03,https://www.mmobomb.com/dragon-awaken,2017
196,630,Conflict of Nations,https://www.mmobomb.com/g/630/thumbnail.jpg,Take over the world in free-to-play strategy game Conflict of Nations from Dorado Games and Bytro Labs.,https://www.mmobomb.com/open/conflict-of-nations,Strategy,Web Browser,Bytro Labs,Dorado Games,2016-12-01,https://www.mmobomb.com/conflict-of-nations,2016
197,85,Infestation: The New Z,https://www.mmobomb.com/g/85/thumbnail.jpg,"Fight against the zombie hordes and other desperate souls in Infestation: The New Z, a free-to-play survival game from the people who brought you Infestation: Survivor Stories. Explore a vast, open world, either on official servers or on a moderated server with its own rules set.",https://www.mmobomb.com/open/infestation-new-z,Shooter,PC (Windows),OP Productions LLC,Fredaikis AB,2016-11-22,https://www.mmobomb.com/infestation-new-z,2016
198,92,One Tower,https://www.mmobomb.com/g/92/thumbnail.jpg,"Get ready for intense, one-on-one action with One Tower, a ""micro-MOBA"" from SkyReacher Entertainment where victory or defeat is entirely up to you. Choose your hero and carefully choose your wave of minions to progress down the single lane and destroy your opponent's tower -- but watch out for traps!",https://www.mmobomb.com/open/one-tower,MOBA,PC (Windows),SkyReacher Entertainment,SkyReacher Entertainment,2016-11-11,https://www.mmobomb.com/one-tower,2016
199,88,Shadowverse,https://www.mmobomb.com/g/88/thumbnail.jpg,"From the creators of Rage of Bahamut and Granblue Fantasy comes the hit free-to-play CCG from Japan, Shadowverse. Sporting an anime aesthetic, a colorful cast of characters, voiced PvE missions, and intricate CCG mechanics, Shadowverse blends gameplay and story in a way few CCGs can.",https://www.mmobomb.com/open/shadowverse,Card Game,PC (Windows),"Cygames, Inc.","Cygames, Inc.",2016-10-28,https://www.mmobomb.com/shadowverse,2016
200,89,AdventureQuest 3D,https://www.mmobomb.com/g/89/thumbnail.jpg,"AdventureQuest 3D is Artix Entertainment's free-to-play follow-up to AdventureQuest Worlds, offering a fantastic MMORPG experience across multiple platforms. Explore an ever-expanding world, battle dangerous monsters, and capture amazing loot!",https://www.mmobomb.com/open/adventurequest-3d,MMORPG,PC (Windows),Artix Entertainment,Artix Entertainment,2016-10-19,https://www.mmobomb.com/adventurequest-3d,2016
201,93,Riding Club Championships,https://www.mmobomb.com/g/93/thumbnail.jpg,"Compete in equestrian events against players from around the world in Riding Club Championships, an online free-to-play horse racing game from Artplant. Participate in show jumping, barrel racing, pole bending, agility and jump agility alone or against friends.",https://www.mmobomb.com/open/riding-club-championships,Racing,PC (Windows),Artplant,Artplant,2016-09-27,https://www.mmobomb.com/riding-club-championships,2016
202,94,Battlerite,https://www.mmobomb.com/g/94/thumbnail.jpg,"From the same dev team that brought you Bloodline Champions comes Battlerite, a free-to-play MOBA with a cast of colorful characters and a focus on skill-based gameplay. With a focus on short matches and fast action, Battlerite plays at a frenetic pace and offers spectator mode so you can cheer on your favorite players.",https://www.mmobomb.com/open/battlerite,MOBA,PC (Windows),Stunlock Studios,Stunlock Studios,2016-09-21,https://www.mmobomb.com/battlerite,2016
203,95,Paladins,https://www.mmobomb.com/g/95/thumbnail.jpg,"Paladins: Champions of the Realm is Hi-Rez Studios' take on the arena-battling genre, taking cues from multiple games and applying a unique sheen of medieval mayhem! Paladins has a gameplay style similar to games like Overwatch or Battleborn.",https://www.mmobomb.com/open/paladins,Shooter,PC (Windows),Hi-Rez Studios,Hi-Rez Studios,2016-09-16,https://www.mmobomb.com/paladins,2016
204,99,Star Crusade,https://www.mmobomb.com/g/99/thumbnail.jpg,"Star Crusade: War for the Expanse is a free-to-play CCG set in a fantastic universe where several alien races do battle with humanity for control of the galaxy. It's easy to jump right in and learn the basics, and in no time you'll be crafting your own decks to win control of the sector for your chosen faction!",https://www.mmobomb.com/open/star-crusade,Card Game,PC (Windows),"ZiMAD, Inc.","ZiMAD, Inc.",2016-09-08,https://www.mmobomb.com/star-crusade,2016
205,344,Omega Zodiac,https://www.mmobomb.com/g/344/thumbnail.jpg,"Fight for the goddess Athena and earn amazing rewards in Omega Zodiac, a free-to-play browser-based action MMORPG from Proficient City and Game Hollywood. Choose one of three classes: the melee knight, the nimble archer, or the arcane mage, each with its own play style and special powers.",https://www.mmobomb.com/open/omega-zodiac,MMORPG,Web Browser,Proficient City,Game Hollywood,2016-08-25,https://www.mmobomb.com/omega-zodiac,2016
206,102,The Elder Scrolls: Legends,https://www.mmobomb.com/g/102/thumbnail.jpg,"Step into adventure in The Elder Scrolls: Legends, a free-to-play digital CCG based on the world of Tamriel in The Elder Scrolls series of popular RPGs. Determine your deck's ""class"" by choosing one or two out of five attributes -- such as strength and intelligence for a battlemage -- and play a series of creatures, special abilities, and spells to reduce your opponent's health to zero.",https://www.mmobomb.com/open/elder-scrolls-legends,Card Game,PC (Windows),Bethesda Softworks,Bethesda Softworks,2016-08-04,https://www.mmobomb.com/elder-scrolls-legends,2016
207,106,Riders of Icarus,https://www.mmobomb.com/g/106/thumbnail.jpg,"Master fantastic beasts and engage in daring three-dimensional aerial combat in Riders of Icarus, a free-to-play MMORPG from WeMade Entertainment and Nexon! Explore a lushly developed virtual fantasy world from the ground and from the skies, and join other heroes in the fight against evil.",https://www.mmobomb.com/open/riders-of-icarus,MMORPG,PC (Windows),VALOFE,WeMade,2016-07-06,https://www.mmobomb.com/riders-of-icarus,2016
208,365,Naruto Online,https://www.mmobomb.com/g/365/thumbnail.jpg,"Relive your favorite moments from Naruto in Naruto online, a free-to-play browser-based MMORPG officially licensed by Bandai and based on the storyline of the anime. Play as one of the anime's popular characters, such as Naruto Umuzaki or Sakura Haruno -- voiced by their anime actors -- to relive the anime or choose one of five characters representing the element of earth, water, fire, wind, or lightning and embark on your own adventures!",https://www.mmobomb.com/open/naruto-online,MMORPG,Web Browser,OAS Games,Bandai Namco,2016-07-20,https://www.mmobomb.com/naruto-online,2016
209,108,Zula,https://www.mmobomb.com/g/108/thumbnail.jpg,"Travel to exotic locales and battle across 10 different maps in Zula, a free-to-play shooter by Madbyte Games and IDC Games. Join up with the Zula, a vigilante group, or Gladyo, a paramilitary organization.",https://www.mmobomb.com/open/zula,Shooter,PC (Windows),IDC/Games,IDC/Games,2016-06-23,https://www.mmobomb.com/zula,2016
210,109,LuckCatchers,https://www.mmobomb.com/g/109/thumbnail.jpg,"Embark on a grand and sweeping adventure in the skies with LuckCatchers, a free-to-play ""social-economic sandbox RPG"" from DiP Online. Construct your own settlements and exploit the land for profit, and hire on other players to work for you.",https://www.mmobomb.com/open/luckcatchers,MMORPG,PC (Windows),DiP Online,DiP Online,2016-06-15,https://www.mmobomb.com/luckcatchers,2016
211,110,UFO Online: Invasion,https://www.mmobomb.com/g/110/thumbnail.jpg,"Face down hordes of bloodthirsty aliens -- and fellow humans fighting for survival -- in turn-based tactical combat with Bad Pixel's UFO Online: Invasion. In the near future, aliens attacked Earth and a deadly virus decimated the human population.",https://www.mmobomb.com/open/ufo-online-invasion,MMORPG,PC (Windows),Bad Pixel,Bad Pixel,2016-06-08,https://www.mmobomb.com/ufo-online-invasion,2016
